Trip_ID,Dispatch_Date,Plant_ID,Plant_Name,Destination,Route,Product_ID,Product_Name,Quantity_Tons,Vehicle_ID,Vehicle_Type,Vehicle_Capacity_Tons,Transporter_ID,Transporter_Name,Loading_Start_Time,Loading_End_Time,Weighbridge_Time,Gate_Out_Time,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delay_Days,Delay_Reason,Freight_Cost,Distance_KM,On_Time_Flag
TRIP005584,2025-08-01,PL04,Vadodara Processing Plant,Guwahati,Vadodara - Guwahati,PD08,Textile Rolls,26.17,VH008,Container 32ft MXL,28,TR11,Reliable Roadways,2025-08-01 08:02,2025-08-01 11:36,2025-08-01 12:17,2025-08-01 12:52,2025-08-04,2025-08-03,On Time,0,Not Applicable,141158.48,2315,1
TRIP007196,2025-08-02,PL02,Chennai Production Plant,Nagpur,Chennai - Nagpur,PD07,Packaged Tiles,20.19,VH016,Container 32ft MXL,28,TR15,Apex Logistics India,2025-08-02 08:00,2025-08-02 10:29,2025-08-02 11:09,2025-08-02 11:37,2025-08-04,2025-08-03,On Time,0,Not Applicable,65008.76,1289,1
TRIP011951,2025-08-02,PL02,Chennai Production Plant,Nagpur,Chennai - Nagpur,PD03,Cement Bags,13.79,VH053,Open Truck 10 Tyre,16,TR09,Sunrise Logistics Solutions,2025-08-02 06:06,2025-08-02 07:46,2025-08-02 08:25,2025-08-02 08:48,2025-08-03,2025-08-04,Delayed,1,Loading Delay at Plant,40397.83,1260,0
TRIP011132,2025-08-02,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD08,Textile Rolls,15.06,VH007,Open Truck 10 Tyre,16,TR03,Vishal Transport Co.,2025-08-02 09:10,2025-08-02 09:40,2025-08-02 10:24,2025-08-02 10:39,2025-08-03,2025-08-03,On Time,0,Not Applicable,28754.26,774,1
TRIP009515,2025-08-02,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD02,Steel Pipes,24.3,VH022,Container 32ft MXL,28,TR02,Shree Balaji Logistics,2025-08-02 10:42,2025-08-02 13:44,2025-08-02 14:06,2025-08-02 14:34,2025-08-03,2025-08-04,Delayed,1,Customer Site Congestion,33861.72,595,0
TRIP006744,2025-08-02,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD08,Textile Rolls,25.77,VH002,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-08-02 06:33,2025-08-02 09:06,2025-08-02 09:31,2025-08-02 10:05,2025-08-04,2025-08-04,On Time,0,Not Applicable,96384.16,1543,1
TRIP011065,2025-08-03,PL02,Chennai Production Plant,Jaipur,Chennai - Jaipur,PD08,Textile Rolls,20.04,VH016,Container 32ft MXL,28,TR15,Apex Logistics India,2025-08-03 10:04,2025-08-03 10:34,2025-08-03 11:08,2025-08-03 11:34,2025-08-06,2025-08-06,On Time,0,Not Applicable,112402.71,2233,1
TRIP001731,2025-08-03,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD04,PVC Granules,9.52,VH046,Open Truck 10 Tyre,16,TR02,Shree Balaji Logistics,2025-08-03 06:55,2025-08-03 09:15,2025-08-03 10:04,2025-08-03 10:26,2025-08-05,2025-08-05,On Time,0,Not Applicable,50069.61,2224,1
TRIP003852,2025-08-03,PL05,Hyderabad Assembly Unit,Kolkata,Hyderabad - Kolkata,PD06,Electrical Cables,19.74,VH041,Container 32ft SXL,22,TR13,Punjab Truck Union,2025-08-03 07:19,2025-08-03 09:12,2025-08-03 10:02,2025-08-03 10:28,2025-08-05,2025-08-04,On Time,0,Not Applicable,70836.23,1411,1
TRIP000745,2025-08-03,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD04,PVC Granules,19.38,VH016,Container 32ft MXL,28,TR15,Apex Logistics India,2025-08-03 10:00,2025-08-03 12:05,2025-08-03 12:26,2025-08-03 13:01,2025-08-05,2025-08-07,Delayed,2,Toll/Checkpoint Delay,85331.5,1677,0
TRIP005717,2025-08-03,PL01,Pune Manufacturing Unit,Mumbai,Pune - Mumbai,PD04,PVC Granules,26.43,VH022,Container 32ft MXL,28,TR02,Shree Balaji Logistics,2025-08-03 08:44,2025-08-03 10:50,2025-08-03 11:34,2025-08-03 12:09,2025-08-03,2025-08-03,On Time,0,Not Applicable,9488.69,142,1
TRIP009327,2025-08-04,PL03,Ludhiana Fabrication Unit,Guwahati,Ludhiana - Guwahati,PD03,Cement Bags,15.27,VH004,Container 20ft,18,TR06,Ganesh Roadlines,2025-08-04 09:43,2025-08-04 11:57,2025-08-04 12:44,2025-08-04 12:58,2025-08-06,2025-08-06,On Time,0,Not Applicable,75056.02,2026,1
TRIP008929,2025-08-04,PL06,Indore Manufacturing Unit,Bhopal,Indore - Bhopal,PD03,Cement Bags,19.51,VH044,Container 32ft SXL,22,TR07,Om Sai Transport,2025-08-04 10:36,2025-08-04 12:27,2025-08-04 13:06,2025-08-04 13:28,2025-08-04,2025-08-04,On Time,0,Not Applicable,1710.11,20,1
TRIP009976,2025-08-05,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD04,PVC Granules,23.34,VH022,Container 32ft MXL,28,TR02,Shree Balaji Logistics,2025-08-05 09:12,2025-08-05 10:33,2025-08-05 11:04,2025-08-05 11:23,2025-08-07,2025-08-07,On Time,0,Not Applicable,90957.13,1706,1
TRIP009605,2025-08-05,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD01,Steel Coils,17.34,VH001,Container 20ft,18,TR16,Shakti Road Carriers,2025-08-05 06:45,2025-08-05 08:20,2025-08-05 09:08,2025-08-05 09:36,2025-08-06,2025-08-05,On Time,0,Not Applicable,27209.89,622,1
TRIP009319,2025-08-05,PL01,Pune Manufacturing Unit,Nagpur,Pune - Nagpur,PD08,Textile Rolls,27.54,VH013,Container 32ft MXL,28,TR08,Kaveri Cargo Movers,2025-08-05 06:26,2025-08-05 06:57,2025-08-05 07:54,2025-08-05 08:17,2025-08-06,2025-08-06,On Time,0,Not Applicable,29898.47,441,1
TRIP003489,2025-08-06,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD02,Steel Pipes,15.94,VH058,Open Truck 10 Tyre,16,TR18,Deccan Transport Co.,2025-08-06 10:54,2025-08-06 14:36,2025-08-06 15:05,2025-08-06 15:38,2025-08-07,2025-08-07,On Time,0,Not Applicable,30889.04,686,1
TRIP000211,2025-08-06,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD04,PVC Granules,27.48,VH020,Container 32ft MXL,28,TR01,Bharat Road Carriers,2025-08-06 06:18,2025-08-06 08:12,2025-08-06 08:53,2025-08-06 09:27,2025-08-07,2025-08-07,On Time,0,Not Applicable,43047.32,751,1
TRIP007253,2025-08-06,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD03,Cement Bags,9.87,VH012,Open Truck 10 Tyre,16,TR12,Trident Transport Services,2025-08-06 10:10,2025-08-06 12:10,2025-08-06 12:45,2025-08-06 13:03,2025-08-07,2025-08-07,On Time,0,Not Applicable,18621.91,772,1
TRIP008484,2025-08-06,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD05,Auto Components,30.55,VH055,Trailer 40ft,35,TR09,Sunrise Logistics Solutions,2025-08-06 07:31,2025-08-06 10:14,2025-08-06 10:29,2025-08-06 10:57,2025-08-08,2025-08-08,On Time,0,Not Applicable,90868.56,1400,1
TRIP010592,2025-08-06,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD06,Electrical Cables,19.99,VH026,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-08-06 10:50,2025-08-06 13:09,2025-08-06 13:33,2025-08-06 14:11,2025-08-08,2025-08-09,Delayed,1,Loading Delay at Plant,93955.82,2072,0
TRIP000574,2025-08-06,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD02,Steel Pipes,21.44,VH040,Container 32ft SXL,22,TR06,Ganesh Roadlines,2025-08-06 07:53,2025-08-06 10:35,2025-08-06 10:51,2025-08-06 11:13,2025-08-07,2025-08-07,On Time,0,Not Applicable,36049.11,691,1
TRIP009363,2025-08-06,PL01,Pune Manufacturing Unit,Nagpur,Pune - Nagpur,PD03,Cement Bags,21.36,VH039,Container 32ft SXL,22,TR05,Speedway Logistics Pvt Ltd,2025-08-06 08:35,2025-08-06 10:18,2025-08-06 11:05,2025-08-06 11:25,2025-08-07,2025-08-07,On Time,0,Not Applicable,31171.83,518,1
TRIP005000,2025-08-07,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD01,Steel Coils,13.28,VH052,Open Truck 10 Tyre,16,TR17,United Freight Corporation,2025-08-07 08:33,2025-08-07 10:17,2025-08-07 10:42,2025-08-07 11:11,2025-08-08,2025-08-08,On Time,0,Not Applicable,23483.1,766,1
TRIP000051,2025-08-07,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD05,Auto Components,18.56,VH044,Container 32ft SXL,22,TR07,Om Sai Transport,2025-08-07 06:28,2025-08-07 08:59,2025-08-07 09:37,2025-08-07 09:58,2025-08-08,2025-08-07,On Time,0,Not Applicable,22181.96,527,1
TRIP011515,2025-08-07,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD05,Auto Components,14.44,VH058,Open Truck 10 Tyre,16,TR18,Deccan Transport Co.,2025-08-07 06:32,2025-08-07 09:23,2025-08-07 09:41,2025-08-07 09:59,2025-08-08,2025-08-08,On Time,0,Not Applicable,50057.48,1328,1
TRIP006516,2025-08-07,PL01,Pune Manufacturing Unit,Nagpur,Pune - Nagpur,PD03,Cement Bags,28.0,VH017,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-08-07 07:30,2025-08-07 08:27,2025-08-07 09:22,2025-08-07 09:32,2025-08-08,2025-08-08,On Time,0,Not Applicable,30301.81,470,1
TRIP005721,2025-08-08,PL04,Vadodara Processing Plant,Mumbai,Vadodara - Mumbai,PD05,Auto Components,14.7,VH004,Container 20ft,18,TR06,Ganesh Roadlines,2025-08-08 06:33,2025-08-08 08:52,2025-08-08 09:39,2025-08-08 10:20,2025-08-09,2025-08-08,On Time,0,Not Applicable,21357.45,593,1
TRIP011361,2025-08-08,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD05,Auto Components,14.45,VH018,Container 32ft SXL,22,TR04,National Freight Movers,2025-08-08 10:55,2025-08-08 12:58,2025-08-08 13:32,2025-08-08 13:58,2025-08-11,2025-08-10,On Time,0,Not Applicable,78099.75,2206,1
TRIP006562,2025-08-08,PL01,Pune Manufacturing Unit,Mumbai,Pune - Mumbai,PD03,Cement Bags,16.21,VH049,Container 20ft,18,TR07,Om Sai Transport,2025-08-08 10:59,2025-08-08 12:52,2025-08-08 13:28,2025-08-08 13:41,2025-08-08,2025-08-09,Delayed,1,Vehicle Breakdown,5980.31,147,0
TRIP003910,2025-08-09,PL04,Vadodara Processing Plant,Guwahati,Vadodara - Guwahati,PD02,Steel Pipes,20.64,VH026,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-08-09 06:35,2025-08-09 08:27,2025-08-09 09:10,2025-08-09 09:44,2025-08-12,2025-08-11,On Time,0,Not Applicable,100591.01,2214,1
TRIP010308,2025-08-09,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD02,Steel Pipes,26.1,VH059,Container 32ft MXL,28,TR05,Speedway Logistics Pvt Ltd,2025-08-09 09:50,2025-08-09 11:24,2025-08-09 12:10,2025-08-09 12:45,2025-08-11,2025-08-11,On Time,0,Not Applicable,157199.74,2264,1
TRIP006233,2025-08-09,PL02,Chennai Production Plant,Jaipur,Chennai - Jaipur,PD05,Auto Components,15.07,VH054,Container 20ft,18,TR13,Punjab Truck Union,2025-08-09 07:07,2025-08-09 10:12,2025-08-09 10:38,2025-08-09 11:09,2025-08-11,2025-08-11,On Time,0,Not Applicable,90064.66,2361,1
TRIP009718,2025-08-09,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD03,Cement Bags,15.35,VH036,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-08-09 10:57,2025-08-09 12:18,2025-08-09 13:12,2025-08-09 13:25,2025-08-10,2025-08-10,On Time,0,Not Applicable,17451.97,495,1
TRIP009309,2025-08-10,PL06,Indore Manufacturing Unit,Nagpur,Indore - Nagpur,PD01,Steel Coils,15.88,VH042,Container 32ft SXL,22,TR12,Trident Transport Services,2025-08-10 06:15,2025-08-10 08:47,2025-08-10 09:27,2025-08-10 09:39,2025-08-10,2025-08-10,On Time,0,Not Applicable,10874.52,288,1
TRIP000915,2025-08-11,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD06,Electrical Cables,13.01,VH029,Open Truck 10 Tyre,16,TR17,United Freight Corporation,2025-08-11 06:33,2025-08-11 08:15,2025-08-11 08:38,2025-08-11 09:02,2025-08-14,2025-08-14,On Time,0,Not Applicable,80245.04,2540,1
TRIP001283,2025-08-11,PL02,Chennai Production Plant,Nagpur,Chennai - Nagpur,PD04,PVC Granules,30.27,VH035,Trailer 40ft,35,TR09,Sunrise Logistics Solutions,2025-08-11 06:41,2025-08-11 08:52,2025-08-11 09:45,2025-08-11 10:13,2025-08-13,2025-08-14,Delayed,1,Loading Delay at Plant,90663.08,1337,0
TRIP001951,2025-08-11,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD06,Electrical Cables,9.0,VH027,Open Truck 6 Tyre,9,TR13,Punjab Truck Union,2025-08-11 06:37,2025-08-11 08:22,2025-08-11 08:57,2025-08-11 09:23,2025-08-13,2025-08-13,On Time,0,Not Applicable,47115.46,2183,1
TRIP002472,2025-08-12,PL05,Hyderabad Assembly Unit,Bengaluru,Hyderabad - Bengaluru,PD07,Packaged Tiles,12.41,VH052,Open Truck 10 Tyre,16,TR17,United Freight Corporation,2025-08-12 08:23,2025-08-12 10:51,2025-08-12 11:37,2025-08-12 12:13,2025-08-13,2025-08-13,On Time,0,Not Applicable,17280.08,570,1
TRIP004280,2025-08-12,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD08,Textile Rolls,14.47,VH021,Open Truck 10 Tyre,16,TR02,Shree Balaji Logistics,2025-08-12 07:50,2025-08-12 09:42,2025-08-12 10:16,2025-08-12 10:35,2025-08-15,2025-08-14,On Time,0,Not Applicable,69608.28,2100,1
TRIP000625,2025-08-12,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD02,Steel Pipes,9.0,VH043,Open Truck 6 Tyre,9,TR11,Reliable Roadways,2025-08-12 10:29,2025-08-12 11:56,2025-08-12 12:49,2025-08-12 13:27,2025-08-13,2025-08-13,On Time,0,Not Applicable,15207.01,725,1
TRIP002389,2025-08-12,PL01,Pune Manufacturing Unit,Guwahati,Pune - Guwahati,PD03,Cement Bags,17.8,VH019,Container 20ft,18,TR07,Om Sai Transport,2025-08-12 06:37,2025-08-12 09:42,2025-08-12 10:40,2025-08-12 11:00,2025-08-14,2025-08-14,On Time,0,Not Applicable,90710.1,2209,1
TRIP008727,2025-08-12,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD06,Electrical Cables,15.31,VH021,Open Truck 10 Tyre,16,TR02,Shree Balaji Logistics,2025-08-12 06:33,2025-08-12 08:14,2025-08-12 09:06,2025-08-12 09:44,2025-08-13,2025-08-13,On Time,0,Not Applicable,22077.06,642,1
TRIP005518,2025-08-13,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD08,Textile Rolls,27.64,VH017,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-08-13 08:13,2025-08-13 10:22,2025-08-13 11:12,2025-08-13 11:50,2025-08-14,2025-08-14,On Time,0,Not Applicable,48410.57,711,1
TRIP010047,2025-08-13,PL02,Chennai Production Plant,Kolkata,Chennai - Kolkata,PD08,Textile Rolls,31.3,VH051,Trailer 40ft,35,TR07,Om Sai Transport,2025-08-13 10:32,2025-08-13 14:26,2025-08-13 15:05,2025-08-13 15:25,2025-08-16,2025-08-16,On Time,0,Not Applicable,127982.13,1749,1
TRIP005263,2025-08-13,PL03,Ludhiana Fabrication Unit,Jaipur,Ludhiana - Jaipur,PD05,Auto Components,9.0,VH014,Open Truck 6 Tyre,9,TR08,Kaveri Cargo Movers,2025-08-13 09:20,2025-08-13 10:05,2025-08-13 10:28,2025-08-13 10:57,2025-08-14,2025-08-13,On Time,0,Not Applicable,11710.4,508,1
TRIP007564,2025-08-14,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD03,Cement Bags,12.18,VH052,Open Truck 10 Tyre,16,TR17,United Freight Corporation,2025-08-14 10:49,2025-08-14 12:52,2025-08-14 13:35,2025-08-14 13:55,2025-08-15,2025-08-16,Delayed,1,Route Diversion,20806.45,706,0
TRIP008107,2025-08-14,PL05,Hyderabad Assembly Unit,Patna,Hyderabad - Patna,PD06,Electrical Cables,15.08,VH058,Open Truck 10 Tyre,16,TR18,Deccan Transport Co.,2025-08-14 10:59,2025-08-14 12:36,2025-08-14 13:12,2025-08-14 13:37,2025-08-16,2025-08-15,On Time,0,Not Applicable,63647.74,1627,1
TRIP010791,2025-08-14,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD02,Steel Pipes,22.0,VH040,Container 32ft SXL,22,TR06,Ganesh Roadlines,2025-08-14 06:15,2025-08-14 07:30,2025-08-14 08:04,2025-08-14 08:33,2025-08-16,2025-08-15,On Time,0,Not Applicable,65150.45,1324,1
TRIP001826,2025-08-14,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD07,Packaged Tiles,11.93,VH050,Container 20ft,18,TR18,Deccan Transport Co.,2025-08-14 06:01,2025-08-14 08:08,2025-08-14 08:48,2025-08-14 09:03,2025-08-16,2025-08-15,On Time,0,Not Applicable,48699.95,1626,1
TRIP000218,2025-08-15,PL05,Hyderabad Assembly Unit,Delhi NCR,Hyderabad - Delhi NCR,PD08,Textile Rolls,13.58,VH018,Container 32ft SXL,22,TR04,National Freight Movers,2025-08-15 07:18,2025-08-15 08:44,2025-08-15 09:34,2025-08-15 10:17,2025-08-17,2025-08-17,On Time,0,Not Applicable,54781.48,1578,1
TRIP004448,2025-08-15,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD07,Packaged Tiles,26.15,VH015,Container 32ft MXL,28,TR08,Kaveri Cargo Movers,2025-08-15 10:39,2025-08-15 12:38,2025-08-15 13:29,2025-08-15 13:39,2025-08-16,2025-08-16,On Time,0,Not Applicable,32362.72,483,1
TRIP007837,2025-08-15,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD04,PVC Granules,6.26,VH030,Open Truck 6 Tyre,9,TR10,Metro Freight Carriers,2025-08-15 06:25,2025-08-15 08:56,2025-08-15 09:33,2025-08-15 09:47,2025-08-17,2025-08-17,On Time,0,Not Applicable,24097.66,1715,1
TRIP006163,2025-08-15,PL02,Chennai Production Plant,Nagpur,Chennai - Nagpur,PD06,Electrical Cables,14.51,VH023,Container 32ft SXL,22,TR14,Coastal Cargo Carriers,2025-08-15 08:03,2025-08-15 09:53,2025-08-15 10:44,2025-08-15 11:15,2025-08-17,2025-08-16,On Time,0,Not Applicable,44528.22,1296,1
TRIP003379,2025-08-16,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD06,Electrical Cables,14.72,VH053,Open Truck 10 Tyre,16,TR09,Sunrise Logistics Solutions,2025-08-16 10:32,2025-08-16 11:43,2025-08-16 12:08,2025-08-16 12:41,2025-08-20,2025-08-19,On Time,0,Not Applicable,99484.76,3157,1
TRIP008063,2025-08-16,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD02,Steel Pipes,14.26,VH007,Open Truck 10 Tyre,16,TR03,Vishal Transport Co.,2025-08-16 09:53,2025-08-16 12:03,2025-08-16 12:58,2025-08-16 13:41,2025-08-18,2025-08-18,On Time,0,Not Applicable,52388.66,1394,1
TRIP002151,2025-08-17,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD01,Steel Coils,29.89,VH051,Trailer 40ft,35,TR07,Om Sai Transport,2025-08-17 06:26,2025-08-17 08:09,2025-08-17 08:39,2025-08-17 08:57,2025-08-18,2025-08-18,On Time,0,Not Applicable,58121.93,794,1
TRIP000347,2025-08-17,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD04,PVC Granules,18.69,VH025,Container 32ft SXL,22,TR13,Punjab Truck Union,2025-08-17 09:46,2025-08-17 12:34,2025-08-17 13:29,2025-08-17 14:00,2025-08-19,2025-08-19,On Time,0,Not Applicable,66547.68,1386,1
TRIP004554,2025-08-18,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD07,Packaged Tiles,16.73,VH034,Container 20ft,18,TR13,Punjab Truck Union,2025-08-18 10:32,2025-08-18 12:25,2025-08-18 13:17,2025-08-18 13:43,2025-08-19,2025-08-18,On Time,0,Not Applicable,19690.09,439,1
TRIP004376,2025-08-18,PL06,Indore Manufacturing Unit,Mumbai,Indore - Mumbai,PD04,PVC Granules,9.0,VH043,Open Truck 6 Tyre,9,TR11,Reliable Roadways,2025-08-18 07:21,2025-08-18 10:23,2025-08-18 11:07,2025-08-18 11:31,2025-08-19,2025-08-18,On Time,0,Not Applicable,14704.71,651,1
TRIP006063,2025-08-18,PL02,Chennai Production Plant,Delhi NCR,Chennai - Delhi NCR,PD04,PVC Granules,32.2,VH005,Trailer 40ft,35,TR08,Kaveri Cargo Movers,2025-08-18 09:51,2025-08-18 11:32,2025-08-18 12:18,2025-08-18 12:58,2025-08-21,2025-08-21,On Time,0,Not Applicable,175666.75,2258,1
TRIP003911,2025-08-18,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD06,Electrical Cables,13.24,VH058,Open Truck 10 Tyre,16,TR18,Deccan Transport Co.,2025-08-18 08:12,2025-08-18 10:09,2025-08-18 11:07,2025-08-18 11:47,2025-08-19,2025-08-18,On Time,0,Not Applicable,16211.02,474,1
TRIP009291,2025-08-19,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD08,Textile Rolls,23.71,VH045,Container 32ft MXL,28,TR18,Deccan Transport Co.,2025-08-19 06:33,2025-08-19 08:27,2025-08-19 08:42,2025-08-19 09:24,2025-08-21,2025-08-21,On Time,0,Not Applicable,122400.23,2041,1
TRIP004095,2025-08-19,PL06,Indore Manufacturing Unit,Nagpur,Indore - Nagpur,PD07,Packaged Tiles,25.1,VH008,Container 32ft MXL,28,TR11,Reliable Roadways,2025-08-19 06:43,2025-08-19 10:16,2025-08-19 10:39,2025-08-19 11:20,2025-08-20,2025-08-19,On Time,0,Not Applicable,18510.53,287,1
TRIP011209,2025-08-20,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD08,Textile Rolls,30.98,VH005,Trailer 40ft,35,TR08,Kaveri Cargo Movers,2025-08-20 07:34,2025-08-20 10:15,2025-08-20 11:13,2025-08-20 11:49,2025-08-22,2025-08-22,On Time,0,Not Applicable,114295.15,1474,1
TRIP008487,2025-08-20,PL05,Hyderabad Assembly Unit,Kolkata,Hyderabad - Kolkata,PD06,Electrical Cables,18.96,VH041,Container 32ft SXL,22,TR13,Punjab Truck Union,2025-08-20 08:38,2025-08-20 10:19,2025-08-20 11:02,2025-08-20 11:37,2025-08-22,2025-08-22,On Time,0,Not Applicable,70979.29,1470,1
TRIP000857,2025-08-21,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD01,Steel Coils,20.9,VH040,Container 32ft SXL,22,TR06,Ganesh Roadlines,2025-08-21 06:12,2025-08-21 08:46,2025-08-21 09:10,2025-08-21 09:52,2025-08-24,2025-08-23,On Time,0,Not Applicable,97385.19,1973,1
TRIP009613,2025-08-21,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD06,Electrical Cables,28.0,VH038,Container 32ft MXL,28,TR07,Om Sai Transport,2025-08-21 06:10,2025-08-21 08:35,2025-08-21 09:06,2025-08-21 09:32,2025-08-23,2025-08-23,On Time,0,Not Applicable,148922.9,2231,1
TRIP004011,2025-08-21,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD06,Electrical Cables,13.94,VH058,Open Truck 10 Tyre,16,TR18,Deccan Transport Co.,2025-08-21 06:14,2025-08-21 08:24,2025-08-21 09:06,2025-08-21 09:33,2025-08-23,2025-08-22,On Time,0,Not Applicable,59270.48,1666,1
TRIP010422,2025-08-21,PL02,Chennai Production Plant,Kolkata,Chennai - Kolkata,PD08,Textile Rolls,26.8,VH020,Container 32ft MXL,28,TR01,Bharat Road Carriers,2025-08-21 07:13,2025-08-21 09:56,2025-08-21 10:24,2025-08-21 10:39,2025-08-24,2025-08-23,On Time,0,Not Applicable,107007.63,1833,1
TRIP008254,2025-08-21,PL04,Vadodara Processing Plant,Nagpur,Vadodara - Nagpur,PD03,Cement Bags,8.19,VH028,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-08-21 06:23,2025-08-21 07:43,2025-08-21 08:02,2025-08-21 08:16,2025-08-22,2025-08-23,Delayed,1,Route Diversion,18312.24,883,0
TRIP003887,2025-08-22,PL02,Chennai Production Plant,Nagpur,Chennai - Nagpur,PD04,PVC Granules,29.34,VH035,Trailer 40ft,35,TR09,Sunrise Logistics Solutions,2025-08-22 07:15,2025-08-22 08:41,2025-08-22 08:58,2025-08-22 09:34,2025-08-24,2025-08-25,Delayed,1,Loading Delay at Plant,89949.45,1297,0
TRIP003414,2025-08-23,PL03,Ludhiana Fabrication Unit,Guwahati,Ludhiana - Guwahati,PD07,Packaged Tiles,16.02,VH042,Container 32ft SXL,22,TR12,Trident Transport Services,2025-08-23 08:42,2025-08-23 11:24,2025-08-23 11:46,2025-08-23 12:17,2025-08-25,2025-08-25,On Time,0,Not Applicable,72359.14,1891,1
TRIP011044,2025-08-23,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD04,PVC Granules,24.23,VH032,Container 32ft MXL,28,TR03,Vishal Transport Co.,2025-08-23 07:14,2025-08-23 10:27,2025-08-23 11:11,2025-08-23 11:44,2025-08-24,2025-08-24,On Time,0,Not Applicable,41755.59,666,1
TRIP006965,2025-08-23,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD01,Steel Coils,8.61,VH028,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-08-23 08:08,2025-08-23 09:13,2025-08-23 09:39,2025-08-23 10:23,2025-08-25,2025-08-25,On Time,0,Not Applicable,49636.9,2208,1
TRIP010875,2025-08-24,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD06,Electrical Cables,9.0,VH037,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-08-24 07:06,2025-08-24 08:42,2025-08-24 09:06,2025-08-24 09:19,2025-08-25,2025-08-24,On Time,0,Not Applicable,16117.25,652,1
TRIP006358,2025-08-24,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD07,Packaged Tiles,25.4,VH032,Container 32ft MXL,28,TR03,Vishal Transport Co.,2025-08-24 08:09,2025-08-24 09:34,2025-08-24 10:15,2025-08-24 10:38,2025-08-26,2025-08-26,On Time,0,Not Applicable,97015.42,1496,1
